ROOT,LEMMA,LEMMA_ARA,PATTERN_ABSTRACT,PATTERN,GLOSS,FUNCTION,POS
r.D.E,raD~aAEap,رَضَّاعَة,1a2~A3+ap,1a2~aA3,nursing_bottle,-,NOUN
r.D.E,raDaAEap,رَضَاعَة,1a2A3+ap,1a2aA3,breast-feeding;sucking,-,NOUN
r.d.E,radoE,رَدْع,1a2o3,1a2o3,deterrence;inhibition;repelling,-,NOUN
r.D.E,raDoEap,رَضْعَة,1a2o3+ap,1a2o3,breast-feeding;nursing,-,NOUN
r.d.E,radoEiy~,رَدْعِيّ,1a2o3+iy~,1a2o3iy~,deterrent;inhibiting;repelling,-,NOUN
r.D.E,riDaAE,رِضَاع,1i2A3,1i2aA3,foster_relationship,-,NOUN
r.d.E,raAdiE,رَادِع,1A2i3,1aA2i3,deterring;repelling,-,ADJ
r.D.E,raADiE,رَاضِع,1A2i3,1aA2i3,breast-feeding;suckling_infant,-,ADJ
r.D.E,raDiyE,رَضِيع,1a2iy3,1a2iy3,breast-feeding_infant;foster_child,-,ADJ
r.d.f,>arodaf,أَرْدَف,>a1o2a3,>a1o2a3,add;complement,trans,VERB
r.d.f,raAdaf,رَادَف,1A2a3,1aA2a3,be_synonymous;replace,trans,VERB
r.d.f,radaf-u,رَدَف-ُ,1a2a3,1a2a3,come_immediately_after;follow;succeed,trans,VERB
r.d.f,radif-a,رَدِف-َ,1a2i3,1a2i3,come_immediately_after;follow;succeed,trans,VERB
r.d.f,taraAdaf,تَرَادَف,ta1A2a3,ta1aA2a3,be_synonymous;come_in_succession;follow_one_another,trans,VERB
r.d.f,muraAdif,مُرَادِف,mu1A2i3,mu1aA2i3,analogous;synonym,-,NOUN
r.d.f,mutaraAdif,مُتَرَادِف,muta1A2i3,muta1aA2i3,analogous;synonym,-,NOUN
r.d.f,radiyf,رَدِيف,1a2iy3,1a2iy3,next_in_line;reserve,-,NOUN
r.d.f,ridof,رِدْف,1i2o3,1i2o3,subsequent,-,NOUN
r.d.f,taraAduf,تَرَادُف,ta1A2u3,ta1aA2u3,succession;synonymity;synonymy,-,NOUN
r.d.f,muraAdif,مُرَادِف,mu1A2i3,mu1aA2i3,analogous;synonymous,-,ADJ
r.d.f,mutaraAdif,مُتَرَادِف,muta1A2i3,muta1aA2i3,analogous;synonymous,-,ADJ
r.d.g,radog,رَدْغ,1a2o3,1a2o3,mire;mud,-,NOUN
r.d.g,radogap,رَدْغَة,1a2o3+ap,1a2o3,mire;mud,-,NOUN
r.d.H,radaH,رَدَح,1a2a3,1a2a3,long_period,-,NOUN
r.d.h,radohap,رَدْهَة,1a2o3+ap,1a2o3,hall;large_room,-,NOUN
r.d.m,>arodam,أَرْدَم,>a1o2a3,>a1o2a3,be_chronic;cling,trans,VERB
r.d.m,rad~am,رَدَّم,1a2~a3,1a2~a3,mend;repair,trans,VERB
r.d.m,radam-i,رَدَم-ِ,1a2a3,1a2a3,fill_with_earth/gravel,trans,VERB
r.d.m,radam-u,رَدَم-ُ,1a2a3,1a2a3,fill_with_earth/gravel,trans,VERB
r.d.m,tarad~am,تَرَدَّم,ta1a2~3_INTRANS,ta1a2~a3,be_repaired;be_worn_out,INTRANS,VERB
r.d.m,radom,رَدْم,1a2o3,1a2o3,filling_(gravel);filling_up,-,NOUN
r.D.m,raDom,رَضْم,1a2o3,1a2o3,ashlar;ashlar_(thin_slabs_of_stone),-,NOUN
r.d.m,radomiy~aAt,رَدْمِيَّات,1a2o3+iy~+At,1a2o3iy~,gravel_filling_(road);rubble,-,NOUN
r.d.m,radiym,رَدِيم,1a2iy3,1a2iy3,shabby;threadbare,-,ADJ
r.d.n,radan-i,رَدَن-ِ,1a2a3,1a2a3,grumble;purr;spin,#n trans,VERB
r.d.n,mirodan,مِرْدَن,mi1o2a3,mi1o2a3,drum;spindle,-,NOUN
r.d.n,radon,رَدْن,1a2o3,1a2o3,grumbling;purring;spinning,-,NOUN
r.d.n,rudayoniy~,رُدَيْنِيّ,1u2ayo3+iy~,1u2ayo3iy~,spear,-,NOUN
r.d.n,rudon,رُدْن,1u2o3,1u2o3,sleeve,-,NOUN
r.d.n,rudayoniy~,رُدَيْنِيّ,1u2ayo3+iy~,1u2ayo3iy~,high-quality,-,ADJ
r.D.r.D,raDoraD,رَضْرَض,1a2o3a4,1a2o3a4,crush;grind,trans,VERB
r.D.r.D,raDoraAD,رَضْرَاض,1a2o3A4,1a2o3aA4,crushed_rock;gravel,-,NOUN
r.d.s,radas-i,رَدَس-ِ,1a2a3,1a2a3,crush;roll_smooth,trans,VERB
r.d.s,radas-u,رَدَس-ُ,1a2a3,1a2a3,crush;roll_smooth,trans,VERB
r.D.w,raDiy-a,رَضِي-َ,1a2a3_INTRANS,1a2,agree;approve;be_pleased,INTRANS,VERB
r.D.x,{irotaDax,ٱِرْتَضَخ,{i1ota2a3,{i1ota2a3,speak_with_a_foreign_accent,trans,VERB
r.D.x,raDax-a,رَضَخ-َ,1a2a3,1a2a3,crack;shatter;submit;yield,trans,VERB
r.D.x,miroDaAx,مِرْضَاخ,mi1o2A3,mi1o2aA3,nutcracker,-,NOUN
r.D.x,raDiyxap,رَضِيخَة,1a2iy3+ap,1a2iy3,gratuity;small_gift,-,NOUN
r.D.x,raDox,رَضْخ,1a2o3,1a2o3,small_gift,-,NOUN
r.D.x,raDoxap,رَضْخَة,1a2o3+ap,1a2o3,small_gift,-,NOUN
r.D.x,ruDuwx,رُضُوخ,1u2uw3,1u2uw3,compliance;submission,-,NOUN
r.D.x,raADix,رَاضِخ,1A2i3,1aA2i3,cracking;shattering,-,ADJ
r.d.y,{irotadaY,ٱِرْتَدَى,{i1ota2a3,{i1ota2,put_on;wear,#-ay trans,VERB
r.D.y,{irotaDaY,ٱِرْتَضَى,{i1ota2a3,{i1ota2,agree;approve;be_pleased,#-ay trans,VERB
r.D.y,{isotaroDaY,ٱِسْتَرْضَى,{isota1o2a3,{isota1o2,conciliate;try_to_satisfy,#-ay trans,VERB
r.d.y,>arodaY,أَرْدَى,>a1o2a3,>a1o2,kill;smite,#-ay trans,VERB
r.D.y,>aroDaY,أَرْضَى,>a1o2a3,>a1o2,please;satisfy,#-ay trans,VERB
r.D.y,raADaY,رَاضَى,1A2a3,1aA2,conciliate;propitiate,#-ay trans,VERB
r.d.y,rad~aY,رَدَّى,1a2~a3,1a2~,annihilate;make_fall,#-ay trans,VERB
r.D.y,raD~aY,رَضَّى,1a2~a3,1a2~,compensate;satisfy,#-ay trans,VERB
r.d.y,radiy-a,رَدِي-َ,1a2a3,1a2,perish,#-iy trans,VERB
r.D.y,taraADaY,تَرَاضَى,ta1A2a3,ta1aA2,come_to_terms,#-ay trans,VERB
r.d.y,tarad~aY,تَرَدَّى,ta1a2~3,ta1a2~,decline;deteriorate,#-ay trans,VERB
r.D.y,taraD~aY,تَرَضَّى,ta1a2~3,ta1a2~,appease;try_to_please,#-ay trans,VERB
r.d.y,{irotidaA',ٱِرْتِدَاء,{i1oti2A3,{i1oti2aA,putting_on;wearing,-,NOUN
r.D.y,{isotiroDaA',ٱِسْتِرْضَاء,{isoti1o2A3,{isoti1o2aA,conciliatory_attitude;propitiation,-,NOUN
r.D.y,<iroDaA',إِرْضَاء,<i1o2A3,<i1o2aA,fulfillment;satisfaction,-,NOUN
r.D.y,maroDaAp,مَرْضَاة,ma1o2a3+ap,ma1o2,gratification;satisfaction,-,NOUN
r.D.y,muraADaAp,مُرَاضَاة,mu1A2a3+ap,mu1aA2,amicable_manner;fair_means,-,NOUN
r.d.y,mutarad~iy,مُتَرَدِّي,muta1a2~i3,muta1a2~,deteriorating;worsened,-,NOUN
r.d.y,radaY,رَدَى,1a2a3,1a2,destruction;perdition;ruin,-,NOUN
r.D.y,riDaA,رِضَا,1i2a3,1i2,approval;pleasure,-,NOUN
r.D.y,riDaA',رِضَاء,1i2A3,1i2aA,acceptance;satisfaction,-,NOUN
r.d.y,ridaA',رِدَاء,1i2A3,1i2aA,gown;robe,-,NOUN
r.D.y,riDaY,رِضَى,1i2a3,1i2,approval;pleasure,-,NOUN
r.D.y,riDowaAn,رِضْوَان,1i2o3An,1i2owaAn,acceptance;approval;satisfaction,-,NOUN
r.D.y,taraADiy,تَرَاضِي,ta1A2u3,ta1aA2,compromise;mutual_consent,-,NOUN
r.d.y,tarad~iy,تَرَدِّي,ta1a2~u3,ta1a2~,decline;deterioration,-,NOUN
r.D.y,taroDiyap,تَرْضِيَة,ta1o2i3+ap,ta1o2i3,compensation;gratification;satisfaction,-,NOUN
r.D.y,{isotiroDaA}iy~,ٱِسْتِرْضَائِيّ,{isoti1o2A3+iy~,{isoti1o2aA}iy~,conciliatory,-,ADJ
r.D.y,muroDiy,مُرْضِي,mu1o2i3,mu1o2,pleasing;satisfactory;sufficient,-,ADJ
r.d.y,mutarad~iy,مُتَرَدِّي,muta1a2~i3,muta1a2~,deteriorating;worsened,-,ADJ
r.D.y,raADiy,رَاضِي,1A2i3,1aA2,accepting;consenting;pleased,-,ADJ
r.D.y,raDiy~,رَضِيّ,1a2iy3,1a2i3~,accepting;content;satisfied,-,ADJ
r.E.$,{irotaEa$,ٱِرْتَعَش,{i1ota2a3,{i1ota2a3,shake;tremble,trans,VERB
r.E.$,>aroEa$,أَرْعَش,>a1o2a3,>a1o2a3,make_shake;make_tremble,trans,VERB
r.E.$,raEa$-a,رَعَش-َ,1a2a3,1a2a3,shake;tremble,trans,VERB
r.E.$,raEi$-a,رَعِش-َ,1a2i3,1a2i3,shake;tremble,trans,VERB
r.E.$,{irotiEaA$,ٱِرْتِعَاش,{i1oti2A3,{i1oti2aA3,trembling;tremor,-,NOUN
r.E.$,{irotiEaA$ap,ٱِرْتِعَاشَة,{i1oti2A3+ap,{i1oti2aA3,quake;shiver,-,NOUN
r.E.$,riEo$ap,رِعْشَة,1i2o3+ap,1i2o3,tremor,-,NOUN
r.E.b,{irotaEab,ٱِرْتَعَب,{i1ota2a3_INTRANS,{i1ota2a3,be_alarmed;be_frightened,INTRANS,VERB
r.E.b,>aroEab,أَرْعَب,>a1o2a3,>a1o2a3,frighten;terrify,trans,VERB
r.E.b,raE~ab,رَعَّب,1a2~a3,1a2~a3,frighten;terrify,trans,VERB
r.E.b,raEab-a,رَعَب-َ,1a2a3_INTRANS,1a2a3,be_alarmed;be_terrified,INTRANS,VERB
r.E.b,<iroEaAb,إِرْعَاب,<i1o2A3,<i1o2aA3,frightening;intimidation,-,NOUN
r.E.b,ruEob,رُعْب,1u2o3,1u2o3,fright;terror,-,NOUN
r.E.b,maroEuwb,مَرْعُوب,ma1o2uw3,ma1o2uw3,frightened;terrified,-,ADJ
r.E.b,muroEib,مُرْعِب,mu1o2i3,mu1o2i3,frightening;terrifying,-,ADJ
r.E.b,raAEib,رَاعِب,1A2i3,1aA2i3,frightening;terrible,-,ADJ
r.E.d,{irotaEad,ٱِرْتَعَد,{i1ota2a3,{i1ota2a3,tremble,trans,VERB
r.E.d,>aroEad,أَرْعَد,>a1o2a3,>a1o2a3,make_tremble;shudder;tremble,trans,VERB
r.E.d,raEad-a,رَعَد-َ,1a2a3,1a2a3,threaten;thunder,trans,VERB
r.E.d,raEad-u,رَعَد-ُ,1a2a3,1a2a3,threaten;thunder,trans,VERB
r.E.d,raE~aAd,رَعَّاد,1a2~A3,1a2~aA3,electric_ray,-,NOUN
r.E.d,raE~aAdap,رَعَّادَة,1a2~A3+ap,1a2~aA3,electric_ray,-,NOUN
r.E.d,raEod,رَعْد,1a2o3,1a2o3,thunder,-,NOUN
r.E.d,raEodap,رَعْدَة,1a2o3+ap,1a2o3,shiver;tremor,-,NOUN
r.E.d,murotaEid,مُرْتَعِد,mu1ota2i3,mu1ota2i3,trembling,-,ADJ
r.E.d,raEodiy~,رَعْدِيّ,1a2o3+iy~,1a2o3iy~,thunderous,-,ADJ
r.E.d.d,riEodiyd,رِعْدِيد,1i2o3iy4,1i2o3iy4,coward;cowardly,-,ADJ
r.E.E,raEaAE,رَعَاع,1a2A3,1a2aA3,hooligan;mob;riffraff,-,NOUN
r.E.f,raEaf-a,رَعَف-َ,1a2a3,1a2a3,bleed,trans,VERB
r.E.f,raEaf-u,رَعَف-ُ,1a2a3,1a2a3,bleed,trans,VERB
r.E.f,raEif-a,رَعِف-َ,1a2i3,1a2i3,bleed,trans,VERB
r.E.f,maroEuwf,مَرْعُوف,ma1o2uw3,ma1o2uw3,having_a_bleeding_nose,-,NOUN
r.E.f,raAEif,رَاعِف,1A2i3,1aA2i3,tip_of_the_nose,-,NOUN
r.E.f,raEiyf,رَعِيف,1a2iy3,1a2iy3,nosebleed,-,NOUN
r.E.f,ruEaAf,رُعَاف,1u2A3,1u2aA3,nosebleed,-,NOUN
r.E.l,raEiyl,رَعِيل,1a2iy3,1a2iy3,flock;group;squadron,-,NOUN
r.E.l,ruEolap,رُعْلَة,1u2o3+ap,1u2o3,wreath,-,NOUN
r.E.m,raEuwm,رَعُوم,1a2uw3,1a2uw3,suffering_from_glanders_(infectious_horse_disease),-,NOUN
r.E.m,ruEaAm,رُعَام,1u2A3,1u2aA3,glanders;glanders_(infectious_horse_disease),-,NOUN
r.E.n,raEan-u,رَعَن-ُ,1a2a3,1a2a3,give_sunstroke,#n trans,VERB
r.E.n,raEun-u,رَعُن-ُ,1a2u3_INTRANS,1a2u3,be_frivolous;be_lightheaded,INTRANS,VERB
r.E.n,>aroEan,أَرْعَن,>a1o2a3,>a1o2a3,careless;frivolous;thoughtless,-,NOUN
r.E.n,raEon,رَعْن,1a2o3,1a2o3,mountain_peak;sunstroke,-,NOUN
r.E.n,ruEuwnap,رُعُونَة,1u2uw3+ap,1u2uw3,frivolity;thoughtlessness,-,NOUN
r.E.r.E,raEoraE,رَعْرَع,1a2o3a4,1a2o3a4,be_raised;grow_up,trans,VERB
r.E.r.E,taraEoraE,تَرَعْرَع,ta1a2o3a4_INTRANS,ta1a2o3a4,be_raised;grow_up,INTRANS,VERB
r.E.r.E,raEoraE,رَعْرَع,1a2o3a4,1a2o3a4,in_full_bloom,-,NOUN
r.E.r.E,taraEoruE,تَرَعْرُع,ta1a2o3u4,ta1a2o3u4,being_raised;breeding;growing_up;rearing;upbringing,-,NOUN
r.E.S,{irotaEaS,ٱِرْتَعَص,{i1ota2a3,{i1ota2a3,coil;wind;writhe,trans,VERB
r.E.S,taraE~aS,تَرَعَّص,ta1a2~3,ta1a2~a3,coil;wind;writhe,trans,VERB
r.E.w,raEaA-u,رَعَا-ُ,1a2a3,1a2,desist;repent,#-aw trans,VERB
r.E.w,raEow,رَعْو,1a2o3,1a2o3,conversion;repentance,-,NOUN
r.E.w,raEowap,رَعْوَة,1a2o3+ap,1a2o3,conversion;repentance,-,NOUN
r.E.w,raEowaY,رَعْوَى,1a2o3aY,1a2o3,conversion;repentance,-,NOUN
r.E.y,{irotaEaY,ٱِرْتَعَى,{i1ota2a3,{i1ota2,graze;pasture,#-ay trans,VERB
r.E.y,{isotaroEaY,ٱِسْتَرْعَى,{isota1o2a3,{isota1o2,attract;catch;observe,#-ay trans,VERB
r.E.y,>aroEaY,أَرْعَى,>a1o2a3,>a1o2,pay_attention;watch,#-ay trans,VERB
r.E.y,raAEaY,رَاعَى,1A2a3,1aA2,heed;observe;show_deference,#-ay trans,VERB
r.E.y,raEaY-a,رَعَى-َ,1a2a3,1a2,care_for;promote;protect;sponsor,#-ay trans,VERB
r.E.y,{iroEiwaA',ٱِرْعِوَاء,{i1o2i3A3,{i1o2iwaA,desisting;refraining;repenting,-,NOUN
r.E.y,maroEaY,مَرْعَى,ma1o2a3,ma1o2,grassland;pasture,-,NOUN
r.E.y,muraAEaAp,مُرَاعَاة,mu1A2a3+ap,mu1aA2,compliance;deference;observance,-,NOUN
r.E.y,raAEiy,رَاعِي,1A2i3,1aA2,guardian;patron;sponsor,-,NOUN
r.E.y,raEawiy~ap,رَعَوِيَّة,1a2a3+iy~ap,1a2awiy~,citizenship;nationality,-,NOUN
r.E.y,raEiy~ap,رَعِيَّة,1a2iy3+ap,1a2i3~,citizen;subject,-,NOUN
r.E.y,raEoy,رَعْي,1a2o3,1a2o3,care;custody;protection,-,NOUN
r.E.y,riEaAyap,رِعَايَة,1i2A3+ap,1i2aA3,custody;patronage;protection;sponsorship,-,NOUN
r.E.y,maroEiy~,مَرْعِيّ,ma1o2uw3,ma1o2i3~,complied_with;observed,-,ADJ
r.E.y,raAEiy,رَاعِي,1A2i3,1aA2,guardian;patron;sponsor,-,ADJ
r.E.y,raEaA}iy~,رَعَائِيّ,1a2A3+iy~,1a2aA}iy~,bucolic;pastoral,-,ADJ
r.E.y,raEaAwiy~,رَعَاوِيّ,1a2A3+iy~,1a2aAwiy~,bucolic;pastoral,-,ADJ
r.E.y,raEawiy~,رَعَوِيّ,1a2a3+iy~,1a2awiy~,bucolic;pastoral,-,ADJ
r.f.>,rafa>-a,رَفَأ-َ,1a2a3,1a2,mend;repair,#-a> trans,VERB
r.f.>,marofa>,مَرْفَأ,ma1o2a3,ma1o2,harbor;landing_place;port,-,NOUN
r.f.>,raf~aA',رَفَّاء,1a2~A3,1a2~aA,darner;fine-drawer,-,NOUN
r.f.>,rafo',رَفْء,1a2o3,1a2o,mending;repairing,-,NOUN
r.f.>,rifaA',رِفَاء,1i2A3,1i2aA,bliss;harmony,-,NOUN
r.f.$,rafo$,رَفْش,1a2o3,1a2o3,shovel;spade,-,NOUN
r.f.D,{irofaD~,ٱِرْفَضّ,{i1o2a3~,{i1o2a3~,break_up;drip;scatter,gem trans,VERB
r.f.D,{irofaD~,ٱِرْفَضّ,{i1o2a3~,{i1o2a3a3,break_up;drip;scatter,gem trans,VERB
r.f.d,{isotarofad,ٱِسْتَرْفَد,{isota1o2a3,{isota1o2a3,appeal;seek_support,trans,VERB
r.f.d,>arofad,أَرْفَد,>a1o2a3,>a1o2a3,aid;support,trans,VERB
r.f.D,>arofaD,أَرْفَض,>a1o2a3,>a1o2a3,finish,trans,VERB
r.f.d,rafad-i,رَفَد-ِ,1a2a3,1a2a3,support;uphold,trans,VERB
r.f.D,rafaD-u,رَفَض-ُ,1a2a3,1a2a3,refuse;reject,trans,VERB
r.f.D,taraf~aD,تَرَفَّض,ta1a2~3_INTRANS,ta1a2~a3,be_bigoted;be_fanatical,INTRANS,VERB
r.f.d,raAfid,رَافِد,1A2i3,1aA2i3,tributary_stream,-,NOUN
r.f.d,raAfidap,رَافِدَة,1A2i3+ap,1aA2i3,girder;support,-,NOUN
r.f.D,raAfiDap,رَافِضَة,1A2i3+ap,1aA2i3,defector;deserter;renegade,-,NOUN
r.f.D,rafaD,رَفَض,1a2a3,1a2a3,apostate;fanatical;rebellious,-,NOUN
r.f.D,rafoD,رَفْض,1a2o3,1a2o3,refusal;rejection,-,NOUN
r.f.d,rifaAdap,رِفَادَة,1i2A3+ap,1i2aA3,bandage;saddlecloth,-,NOUN
r.f.d,rifod,رِفْد,1i2o3,1i2o3,gift;support,-,NOUN
r.f.D,taraf~uD,تَرَفُّض,ta1a2~u3,ta1a2~u3,bigotry;fanaticism,-,NOUN
r.f.D,marofuwD,مَرْفُوض,ma1o2uw3,ma1o2uw3,refused;rejected,-,ADJ
r.f.d,raAfid,رَافِد,1A2i3,1aA2i3,tributary_stream,-,ADJ
r.f.D,raAfiD,رَافِض,1A2i3,1aA2i3,refusing;rejecting,-,ADJ
r.f.D,raAfiDiy~,رَافِضِيّ,1A2i3+iy~,1aA2i3iy~,apostate;fanatical;rebellious,-,ADJ
r.f.D,rafiyD,رَفِيض,1a2iy3,1a2iy3,abandoned;rejected,-,ADJ
r.f.E,{irotafaE,ٱِرْتَفَع,{i1ota2a3,{i1ota2a3,ascend;increase;rise,trans,VERB
r.f.E,raAfaE,رَافَع,1A2a3,1aA2a3,defend,trans,VERB
r.f.E,raf~aE,رَفَّع,1a2~a3,1a2~a3,promote;raise,trans,VERB
r.f.E,rafaE-a,رَفَع-َ,1a2a3,1a2a3,increase;lift;raise,trans,VERB
r.f.E,taraAfaE,تَرَافَع,ta1A2a3,ta1aA2a3,litigate,trans,VERB
r.f.E,taraf~aE,تَرَفَّع,ta1a2~3_INTRANS,ta1a2~a3,avoid;be_above;be_beyond;disdain;shun,INTRANS,VERB
r.f.E,{irotifaAE,ٱِرْتِفَاع,{i1oti2A3,{i1oti2aA3,elevation;increase;rise,-,NOUN
r.f.E,marofaE,مَرْفَع,ma1o2a3,ma1o2a3,Shrovetide;carnival,-,NOUN
r.f.E,mirofaAE,مِرْفَاع,mi1o2A3,mi1o2aA3,crane;hoist,-,NOUN
r.f.E,mirofaEap,مِرْفَعَة,mi1o2a3+ap,mi1o2a3,crane;hoisting_gear,-,NOUN
r.f.E,muraAfaEap,مُرَافَعَة,mu1A2a3+ap,mu1aA2a3,legal_proceeding,-,NOUN
r.f.E,muraAfiE,مُرَافِع,mu1A2i3,mu1aA2i3,plaintiff,-,NOUN
r.f.E,murotafaE,مُرْتَفَع,mu1ota2a3,mu1ota2a3,altitude;elevation;height,-,NOUN
r.f.E,raAfiE,رَافِع,1A2i3,1aA2i3,crane;hoisting;lifting;lifting_apparatus,-,NOUN
r.f.E,raAfiEap,رَافِعَة,1A2i3+ap,1aA2i3,crane;hoisting_gear;lifting_apparatus,-,NOUN
r.f.E,rafiyEap,رَفِيعَة,1a2iy3+ap,1a2iy3,legal_case,-,NOUN
r.f.E,rafoE,رَفْع,1a2o3,1a2o3,augmenting;boosting;elevating;increasing;lifting;raising,-,NOUN
r.f.E,rafoEap,رَفْعَة,1a2o3+ap,1a2o3,lift,-,NOUN
r.f.E,rifoEap,رِفْعَة,1i2o3+ap,1i2o3,elevation;height;high_rank,-,NOUN
r.f.E,taraf~uE,تَرَفُّع,ta1a2~u3,ta1a2~u3,arrogance;avoiding;being_above;being_beyond;contempt;disdaining;shunning,-,NOUN
r.f.E,tarofiyE,تَرْفِيع,ta1o2iy3,ta1o2iy3,promotion;salary_raise,-,NOUN
r.f.E,marofuwE,مَرْفُوع,ma1o2uw3,ma1o2uw3,hoisted;lifted;raised,-,ADJ
r.f.E,muraf~aE,مُرَفَّع,mu1a2~a3,mu1a2~a3,exalted;raised,-,ADJ
r.f.E,murotafiE,مُرْتَفِع,mu1ota2i3,mu1ota2i3,elevated;rising,-,ADJ
r.f.E,mutaraf~iE,مُتَرَفِّع,muta1a2~i3,muta1a2~i3,haughty;snobbish,-,ADJ
r.f.E,raAfiE,رَافِع,1A2i3,1aA2i3,hoisting;lifting,-,ADJ
r.f.E,rafiyE,رَفِيع,1a2iy3,1a2iy3,delicate;fine;high-ranking;thin;top-level,-,ADJ
r.f.f,raf~-i,رَفّ-ِ,1a2a3,1a2~,glisten;glitter,gem trans,VERB
r.f.f,raf~-i,رَفّ-ِ,1a2a3,1a2a3,glisten;glitter,gem trans,VERB
r.f.f,raf~-u,رَفّ-ُ,1a2a3,1a2~,flutter;quiver,gem trans,VERB
r.f.f,raf~-u,رَفّ-ُ,1a2a3,1a2a3,flutter;quiver,gem trans,VERB
r.f.f,raf~,رَفّ,1a2o3,1a2~,fluttering;glittering;shelf,-,NOUN
r.f.f,raf~aAf,رَفَّاف,1a2~A3,1a2~aA3,glistening;radiant,-,NOUN
r.f.h,raf~ah,رَفَّه,1a2~a3,1a2~a3,make_pleasant;provide_recreation,trans,VERB
r.f.h,rafuh-u,رَفُه-ُ,1a2u3_INTRANS,1a2u3,be_comfortable;be_luxurious,INTRANS,VERB
r.f.h,rafaAh,رَفَاه,1a2A3,1a2aA3,ease_and_comfort;well-being,-,NOUN
r.f.h,rafaAhap,رَفَاهَة,1a2A3+ap,1a2aA3,comfort;luxury,-,NOUN
r.f.h,rafaAhiy~ap,رَفَاهِيَّة,1a2A3+iy~ap,1a2aA3iy~,comfort;luxury,-,NOUN
r.f.h,rifoh,رِفْه,1i2o3,1i2o3,ease_and_comfort;well-being,-,NOUN
r.f.h,tarofiyh,تَرْفِيه,ta1o2iy3,ta1o2iy3,amusement;entertainment;recreation,-,NOUN
r.f.h,muraf~ah,مُرَفَّه,mu1a2~a3,mu1a2~a3,comfortable;living_in_luxury,-,ADJ
r.f.h,tarofiyhiy~,تَرْفِيهِيّ,ta1o2iy3+iy~,ta1o2iy3iy~,amusement;entertainment;recreation,-,ADJ
r.f.l,rafal-u,رَفَل-ُ,1a2a3,1a2a3,swagger,trans,VERB
r.f.l,rafol,رَفْل,1a2o3,1a2o3,swaggering,-,NOUN
r.f.l,rifol,رِفْل,1i2o3,1i2o3,train;train_(of_a_garment),-,NOUN
r.f.q,{irotafaq,ٱِرْتَفَق,{i1ota2a3,{i1ota2a3,benefit;take_advantage,trans,VERB
r.f.q,>arofaq,أَرْفَق,>a1o2a3,>a1o2a3,append;attach,trans,VERB
r.f.q,raAfaq,رَافَق,1A2a3,1aA2a3,accompany;escort,trans,VERB
r.f.q,rafaq-u,رَفَق-ُ,1a2a3_INTRANS,1a2a3,be_courteous;treat_gently,INTRANS,VERB
r.f.q,rafiq-a,رَفِق-َ,1a2i3_INTRANS,1a2i3,be_courteous;treat_gently,INTRANS,VERB
r.f.q,taraAfaq,تَرَافَق,ta1A2a3,ta1aA2a3,go_together,trans,VERB
r.f.q,taraf~aq,تَرَفَّق,ta1a2~3_INTRANS,ta1a2~a3,be_courteous;go_slowly;treat_gently,INTRANS,VERB
r.f.q,{irotifaAq,ٱِرْتِفَاق,{i1oti2A3,{i1oti2aA3,benefit;usefulness,-,NOUN
r.f.q,marofuwq,مَرْفُوق,ma1o2uw3,ma1o2uw3,accompanied;escorted,-,NOUN
r.f.q,mirofaq,مِرْفَق,mi1o2a3,mi1o2a3,amenity;convenience;facility,-,NOUN
r.f.q,muraAfaqap,مُرَافَقَة,mu1A2a3+ap,mu1aA2a3,accompaniment;escort,-,NOUN
r.f.q,muraAfiq,مُرَافِق,mu1A2i3,mu1aA2i3,adjutant;companion,-,NOUN
r.f.q,murofaqaAt,مُرْفَقَات,mu1o2a3+At,mu1o2a3,attached_item;enclosure,-,NOUN
r.f.q,murotafaq,مُرْتَفَق,mu1ota2a3,mu1ota2a3,support;toilet,-,NOUN
r.f.q,rafiyq,رَفِيق,1a2iy3,1a2iy3,companion;comrade;partner,-,NOUN
r.f.q,rafiyqap,رَفِيقَة,1a2iy3+ap,1a2iy3,mistress;woman_companion,-,NOUN
r.f.q,rifaAqiy~,رِفَاقِيّ,1i2A3+iy~,1i2aA3iy~,cordial;friendly,-,NOUN
r.f.q,rifoq,رِفْق,1i2o3,1i2o3,friendliness;gentleness,-,NOUN
r.f.q,rifoqap,رِفْقَة,1i2o3+ap,1i2o3,accompanied_by;along_with;companion;company;group,-,NOUN
r.f.q,marofuwq,مَرْفُوق,ma1o2uw3,ma1o2uw3,accompanied;escorted,-,ADJ
r.f.q,muraAfiq,مُرَافِق,mu1A2i3,mu1aA2i3,accompaning;attached,-,ADJ
r.f.q,murofaq,مُرْفَق,mu1o2a3,mu1o2a3,appended;attached;enclosed,-,ADJ
r.f.q,rafiyq,رَفِيق,1a2iy3,1a2iy3,companion;comrade;partner,-,ADJ
r.f.r.f,raforaf,رَفْرَف,1a2o3a4,1a2o3a4,flap;flicker;flutter,trans,VERB
r.f.r.f,raforaf,رَفْرَف,1a2o3a4,1a2o3a4,eyeshade;fender,-,NOUN
r.f.r.f,raforafap,رَفْرَفَة,1a2o3a4+ap,1a2o3a4,flapping;flickering;fluttering,-,NOUN
r.f.r.f,raforuwf,رَفْرُوف,1a2o3uw4,1a2o3uw4,eye_bandage,-,NOUN
r.f.s,rafas-i,رَفَس-ِ,1a2a3,1a2a3,kick,trans,VERB
r.f.s,rafas-u,رَفَس-ُ,1a2a3,1a2a3,kick,trans,VERB
r.f.s,taraAfas,تَرَافَس,ta1A2a3,ta1aA2a3,kick_each_other;scuffle,trans,VERB
